dielectric:

10.89,0.0,0.0
0.0,10.89,0.0
0.0,0.0,10.89

q (eV), [ optical phonon energy ], [ polariton energy ]

0.001,0.03176029142519491,0.03176029142519491,0.03176029142520018,0.03488296916308294,0.0348829691630829,0.03488274403783067,0.0002759153782587951,0.00027591537825867824
0.002,0.031760291425187555,0.03176029142518757,0.031760291425208656,0.03488364464064823,0.034883644640648234,0.034882744037838365,0.000551802144545194,0.0005518021445452128
0.003,0.03176029142517529,0.03176029142517529,0.03176029142522276,0.034884770971157636,0.03488477097115764,0.034882744037851215,0.0008276715131136672,0.0008276715131135867
0.004,0.03176029142515812,0.03176029142515813,0.03176029142524254,0.03488634895723521,0.03488634895723523,0.034882744037869236,0.001103509777278287,0.0011035097772782532
0.005,0.03176029142513605,0.03176029142513605,0.031760291425267956,0.034888379724101845,0.03488837972410184,0.03488274403789236,0.0013793055865196772,0.0013793055865196366
0.006,0.03176029142510905,0.03176029142510906,0.031760291425299,0.034890864721125646,0.03489086472112563,0.03488274403792065,0.0016550479432997818,0.001655047943299791
0.007,0.03176029142507716,0.031760291425077164,0.03176029142533571,0.03489380572381915,0.03489380572381915,0.03488274403795404,0.001930725907025938,0.001930725907025931
0.008,0.03176029142504036,0.031760291425040374,0.03176029142537806,0.034897204836286465,0.03489720483628646,0.03488274403799261,0.0022063285113381494,0.002206328511338153
0.009,0.03176029142499866,0.031760291424998664,0.03176029142542605,0.03490106449412414,0.03490106449412414,0.03488274403803636,0.002481844728714013,0.0024818447287140314
0.01,0.03176029142495205,0.031760291424952056,0.03176029142547971,0.03490538746778034,0.034905387467780345,0.03488274403808519,0.0027572634491755724,0.0027572634491755854
0.011,0.03176029142490053,0.031760291424900534,0.031760291425538975,0.03491017686637672,0.034910176866376715,0.034882744038139096,0.0030325734640246076,0.0030325734640246167
0.012,0.03176029142484411,0.03176029142484412,0.03176029142560394,0.03491543614199939,0.03491543614199934,0.0348827440381983,0.003307763451570909,0.0033077634515708988
0.013,0.03176029142478278,0.03176029142478279,0.03176029142567449,0.03492116909446439,0.034921169094464355,0.0348827440382625,0.0035828219636732522,0.0035828219636732496
0.014,0.03176029142471655,0.03176029142471655,0.03176029142575074,0.03492737987656558,0.03492737987656556,0.034882744038331956,0.0038577374125779587,0.0038577374125779718
0.015,0.0317602914246454,0.03176029142464541,0.03176029142583263,0.034934072999811244,0.03493407299981125,0.0348827440384065,0.004132498057802965,0.004132498057802931
0.016,0.031760291424569355,0.03176029142456936,0.031760291425920115,0.034941253340658424,0.03494125334065837,0.034882744038486145,0.004407091992933462,0.0044070919929334405
0.017,0.0317602914244884,0.03176029142448841,0.03176029142601331,0.03494892614725266,0.03494892614725265,0.034882744038570994,0.004681507132248109,0.004681507132248113
0.018,0.03176029142440255,0.03176029142440256,0.03176029142611215,0.03495709704668324,0.03495709704668327,0.034882744038661,0.0049557311971230355,0.004955731197123044
0.019,0.031760291424311776,0.03176029142431179,0.03176029142621658,0.03496577205276227,0.034965772052762266,0.03488274403875608,0.005229751702174227,0.005229751702174242
0.02,0.0317602914242161,0.03176029142421612,0.031760291426326706,0.03497495757433844,0.034974957574338425,0.03488274403885633,0.005503555941108006,0.0055035559411080025
0.021,0.03176029142411553,0.03176029142411554,0.031760291426442454,0.034984660424155455,0.03498466042415545,0.0348827440389617,0.005777130972252655,0.00577713097225263
0.022,0.03176029142401004,0.03176029142401004,0.031760291426563864,0.03499488782826578,0.03499488782826576,0.03488274403907226,0.0060504636037476715,0.006050463603747676
0.023,0.031760291423899654,0.031760291423899654,0.031760291426690915,0.03500564743601049,0.035005647436010486,0.03488274403918797,0.006323540378368665,0.0063235403783686575
0.024,0.03176029142378435,0.031760291423784365,0.0317602914268236,0.0350169473305766,0.03501694733057659,0.03488274403930875,0.0065963475579668565,0.006596347557966857
0.025,0.03176029142366415,0.031760291423664155,0.03176029142696195,0.035028796040142654,0.03502879604014267,0.03488274403943472,0.006868871107503522,0.006868871107503518
0.026,0.03176029142353903,0.03176029142353904,0.03176029142710593,0.03504120254962409,0.03504120254962406,0.034882744039565816,0.007141096678660051,0.0071410966786600505
0.027,0.031760291423409026,0.03176029142340903,0.031760291427255574,0.03505417631302872,0.03505417631302869,0.034882744039702075,0.0074130095930051085,0.007413009593005113
0.028,0.0317602914232741,0.0317602914232741,0.03176029142741087,0.03506772726643399,0.03506772726643398,0.03488274403984343,0.0076845948247012425,0.007684594824701246
0.029,0.03176029142313427,0.03176029142313427,0.03176029142757179,0.03508186584159567,0.035081865841595665,0.03488274403998998,0.007955836982734001,0.007955836982734
0.03,0.03176029142298953,0.03176029142298954,0.03176029142773835,0.03509660298019779,0.03509660298019776,0.03488274404014162,0.008226720292647472,0.008226720292647479
0.031,0.03176029142283989,0.0317602914228399,0.031760291427910585,0.035111950148753,0.03511195014875301,0.03488274404029843,0.008497228577771507,0.0084972285777715
0.032,0.031760291422685334,0.03176029142268534,0.03176029142808846,0.03512791935416147,0.03512791935416144,0.03488274404046039,0.008767345239926798,0.008767345239926807
0.033,0.031760291422525885,0.03176029142252589,0.03176029142827198,0.03514452315993448,0.035144523159934486,0.0348827440406275,0.009037053239595794,0.009037053239595791
0.034,0.031760291422361524,0.03176029142236153,0.031760291428461145,0.03516177470308898,0.035161774703089003,0.03488274404079968,0.00930633507554895,0.009306335075548941
0.035,0.031760291422192256,0.03176029142219227,0.03176029142865595,0.035179687711715424,0.03517968771171543,0.034882744040977076,0.009575172763918028,0.009575172763918019
