m (eV), gayy (GeV^(-1))
0.01, 1.5986061135243792e-13
0.010004606691503637, 1.583333351773628e-13
0.010009215505167928, 1.568041237375842e-13
0.0100138264419705, 1.5527298183886875e-13
0.010018439502889411, 1.5373991459850373e-13
0.010023054688903176, 1.5220492746212477e-13
0.010027672000990756, 1.506680262216448e-13
0.010032291440131577, 1.491292170343464e-13
0.010036913007305503, 1.4758850644325123e-13
0.010041536703492851, 1.4604590139883481e-13
0.010046162529674389, 1.4450140928221678e-13
0.010050790486831348, 1.429550379299274e-13
0.0100554205759454, 1.414067956604009e-13
0.010060052797998669, 1.3985669130230116e-13
0.01006468715397373, 1.3830473422485734e-13
0.010069323644853629, 1.36750934370361e-13
0.010073962271621838, 1.3519530228902896e-13
0.010078603035262302, 1.3363784917639112e-13
0.010083245936759404, 1.3207858691347012e-13
0.010087890977097997, 1.305175281099478e-13
0.010092538157263378, 1.2895468615062722e-13
0.010097187478241296, 1.2739007524544688e-13
0.010101838941017955, 1.2582371048338457e-13
0.010106492546580022, 1.2425560789060173e-13
0.010111148295914613, 1.2268578449323025e-13
0.010115806190009291, 1.211142583852227e-13
0.010120466229852082, 1.195410488017478e-13
0.01012512841643147, 1.1796617619867393e-13
0.01012979275073639, 1.1638966233873035e-13
0.010134459233756232, 1.1481153038499687e-13
0.010139127866480835, 1.1323180500246541e-13
0.010143798649900514, 1.1165051246847631e-13
0.010148471585006024, 1.1006768079297412e-13
0.010153146672788578, 1.084833398495627e-13
0.010157823914239843, 1.0689752151853744e-13
0.01016250331035196, 1.0531025984315028e-13
0.010167184862117507, 1.0372159120058414e-13
0.010171868570529527, 1.0213155448921661e-13
0.010176554436581518, 1.0054019133402908e-13
0.010181242461267448, 9.894754631220826e-14
0.010185932645581725, 9.7353667201294e-14
0.010190624990519226, 9.575860525247889e-14
0.010195319497075278, 9.41624154920938e-14
0.010200016166245681, 9.256515705465587e-14
0.01020471499902668, 9.096689355139282e-14
0.010209415996414985, 8.936769347863284e-14
0.010214119159407757, 8.776763067115916e-14
0.010218824489002633, 8.616678480629426e-14
0.010223531986197697, 8.456524196541135e-14
0.010228241651991493, 8.296309526049555e-14
0.010232953487383024, 8.13604455346048e-14
0.010237667493371768, 7.975740214642395e-14
0.010242383670957644, 7.815408385074427e-14
0.010247102021141043, 7.655061978854804e-14
0.010251822544922806, 7.494715060267911e-14
0.010256545243304254, 7.334382969767595e-14
0.010261270117287152, 7.174082466554181e-14
0.010265997167873735, 7.013831890288549e-14
0.010270726396066689, 6.853651344940258e-14
0.01027545780286918, 6.693562908289963e-14
0.010280191389284826, 6.533590871250715e-14
0.010284927156317703, 6.373762011928443e-14
0.01028966510497235, 6.214105910265602e-14
0.010294405236253783, 6.054655310215355e-14
0.010299147551167467, 5.89544653773229e-14
0.010303892050719334, 5.736519984476122e-14
0.010308638735915771, 5.5779206690860855e-14
0.01031338760776365, 5.4196988902504635e-14
0.01031813866727029, 5.261910988676493e-14
0.010322891915443475, 5.104620238544921e-14
0.010327647353291452, 4.947897893262616e-14
0.010332404981822947, 4.7918244154233155e-14
0.010337164802047136, 4.636490927028441e-14
0.010341926814973664, 4.48200092335429e-14
0.010346691021612635, 4.328472302547457e-14
0.010351457422974638, 4.1760397731673704e-14
0.010356226020070703, 4.024857713475003e-14
0.010360996813912338, 3.875103569015585e-14
0.010365769805511522, 3.7269818883100365e-14
0.010370544995880693, 3.580729108801881e-14
0.010375322386032752, 3.436619213929109e-14
0.010380101976981068, 3.294970382579236e-14
0.010384883769739492, 3.156152736270362e-14
0.010389667765322323, 3.0205972443653963e-14
0.010394453964744334, 2.888805753632131e-14
