theta_(nup, lam) == T_11^(-1)_(nup, 3n + lambda), theta_nup0^2 + theta_nup1^2, E_nup
(1.0618876241749708e-15+2.0676340549967572e-16j) , (-4.6742536673784205e-06-0.4552078731095618j) , 0.20721420776277955 , 0.07462601423226417
(9.684798931233948e-13+1.1167240880671412e-13j) , (-3.0040894456727846e-06-0.5994527713033786j) , 0.35934362503232525 , 0.07393697900869552
(0.7406359386799235+1.653662278225771e-06j) , (9.042190759601542e-14+8.353455223625143e-13j) , 0.548541593667026 , 0.07393138852249274
(3.323878615549225e-10-3.242534066333803e-15j) , (-7.928189199591268e-15-8.207309190292667e-10j) , 7.840809320330494e-19 , 0.06184217663682561
(-2.790574876452225e-15+1.853506341306509e-16j) , (5.544250188526594e-16+5.265740360549854e-15j) , 3.5857071644912467e-29 , 0.0508653821785822
(7.933503915274549e-11+6.367462307380363e-13j) , (3.443710479625882e-07+0.08353314759368471j) , 0.006977786747026906 , 0.05016249199188538
(-0.10406700032134375-2.3235618157231675e-07j) , (5.111890105751966e-13+6.368032997686695e-11j) , 0.01082994055593655 , 0.050162434381797384
(5.483931683163492e-16-1.3025022990711582e-16j) , (-4.981507749406235e-14-3.36449799253013e-08j) , 1.1319846741764092e-15 , 0.04834130799182355
(8.414113337710818e-08+1.8592773723406368e-13j) , (-2.8522410240045106e-15+2.906691615166445e-15j) , 7.079730326018894e-15 , 0.03687385466052399
(0.3339969450682732+7.457349199274975e-07j) , (-6.44244608274634e-14+1.6065162397138675e-12j) , 0.11155395931549524 , 0.03651993862790632
(1.9972384098965415e-12-8.019359812707679e-14j) , (-8.655345211150257e-07-0.26836639736301526j) , 0.07202052323435296 , 0.03651713405514447
(-4.472815184846285e-08+8.263091975482566e-09j) , (1.0783273869166895e-08-6.240970342411085e-08j) , 6.080136333597367e-15 , 0.03543705908973967
(-8.350253095544716e-08-1.2618006588051932e-08j) , (-1.6466204336970736e-08+2.9874501995416084e-08j) , 8.295508520962526e-15 , 0.03543705908973965
(1.3293629126838714e-16-4.815144164969291e-16j) , (1.9263845704821112e-16-1.10200825113321e-17j) , 2.867592081830436e-31 , 0.02561001156406688
(8.061171727302178e-11+3.4006478404504515e-16j) , (-3.7152708004248457e-16+2.1211664243305255e-11j) , 6.948183661929988e-21 , 0.012461221027663753
(-8.091449617492272e-14+8.160590322171512e-14j) , (-5.684991115024581e-06+1.175836457484175j) , 1.3825913747812533 , 0.004356216446903753
(-1.1461173158723186-2.55900468887697e-06j) , (8.632641782815027e-14-7.021800093600177e-14j) , 1.3135849017489165 , 0.004238579163425724
