relative contribution to rate (dimensionless), Energy (eV) 
0.8629793502259017 , 0.1102138741091852
0.8671775142938164 , 0.10953130892821514
1.0 , 0.10720037562780216
6.005168700982421e-28 , 0.08817416375449658
2.073469313973288e-15 , 0.07954791442032572
2.0768479813323366e-15 , 0.07954790648093037
2.9932104832991665e-29 , 0.0669145227660062
3.163593091329707e-15 , 0.029819288999306474
3.1671201447272912e-15 , 0.029819286048232294
