m (eV), gayy (GeV^(-1))
0.01, 4.915565972536318e-12
0.010004606691503637, 4.916658825525738e-12
0.010009215505167928, 4.917751884932398e-12
0.0100138264419705, 4.918845150751538e-12
0.010018439502889411, 4.919938622978326e-12
0.010023054688903176, 4.92103230160787e-12
0.010027672000990756, 4.922126186635222e-12
0.010032291440131577, 4.923220278055368e-12
0.010036913007305503, 4.924314575863231e-12
0.010041536703492851, 4.925409080053673e-12
0.010046162529674389, 4.926503790621493e-12
0.010050790486831348, 4.927598707561433e-12
0.0100554205759454, 4.928693830868164e-12
0.010060052797998669, 4.929789160536299e-12
0.01006468715397373, 4.930884696560391e-12
0.010069323644853629, 4.9319804389349265e-12
0.010073962271621838, 4.933076387654329e-12
0.010078603035262302, 4.934172542712964e-12
0.010083245936759404, 4.935268904105126e-12
0.010087890977097997, 4.9363654718250555e-12
0.010092538157263378, 4.937462245866924e-12
0.010097187478241296, 4.938559226224843e-12
0.010101838941017955, 4.939656412892859e-12
0.010106492546580022, 4.940753805864953e-12
0.010111148295914613, 4.9418514051350496e-12
0.010115806190009291, 4.942949210697003e-12
0.010120466229852082, 4.944047222544606e-12
0.01012512841643147, 4.94514544067159e-12
0.01012979275073639, 4.9462438650716205e-12
0.010134459233756232, 4.947342495738298e-12
0.010139127866480835, 4.948441332665159e-12
0.010143798649900514, 4.949540375845683e-12
0.010148471585006024, 4.950639625273276e-12
0.010153146672788578, 4.951739080941286e-12
0.010157823914239843, 4.952838742842991e-12
0.01016250331035196, 4.9539386109716116e-12
0.010167184862117507, 4.955038685320299e-12
0.010171868570529527, 4.956138965882141e-12
0.010176554436581518, 4.957239452650161e-12
0.010181242461267448, 4.95834014561732e-12
0.010185932645581725, 4.959441044776511e-12
0.010190624990519226, 4.960542150120563e-12
0.010195319497075278, 4.961643461642236e-12
0.010200016166245681, 4.962744979334237e-12
0.01020471499902668, 4.963846703189195e-12
0.010209415996414985, 4.9649486331996784e-12
0.010214119159407757, 4.9660507693581935e-12
0.010218824489002633, 4.967153111657176e-12
0.010223531986197697, 4.968255660088998e-12
0.010228241651991493, 4.969358414645969e-12
0.010232953487383024, 4.970461375320327e-12
0.010237667493371768, 4.971564542104251e-12
0.010242383670957644, 4.972667914989848e-12
0.010247102021141043, 4.973771493969161e-12
0.010251822544922806, 4.974875279034167e-12
0.010256545243304254, 4.9759792701767825e-12
0.010261270117287152, 4.977083467388847e-12
0.010265997167873735, 4.978187870662143e-12
0.010270726396066689, 4.9792924799883794e-12
0.01027545780286918, 4.980397295359204e-12
0.010280191389284826, 4.9815023167662e-12
0.010284927156317703, 4.982607544200873e-12
0.01028966510497235, 4.983712977654673e-12
0.010294405236253783, 4.984818617118978e-12
0.010299147551167467, 4.9859244625851014e-12
0.010303892050719334, 4.987030514044287e-12
0.010308638735915771, 4.988136771487712e-12
0.01031338760776365, 4.989243234906489e-12
0.01031813866727029, 4.990349904291659e-12
