theta_(nup, lam) == T_11^(-1)_(nup, 3n + lambda), theta_nup0^2 + theta_nup1^2, E_nup
(2.443768485441229e-15+2.372291280044626e-14j) , (5.4608836673993045e-15-3.0526858993420867e-15j) , 6.078887377769232e-28 , 0.1066755759702096
(1.0143588969127593e-07-0.4318478136910531j) , (7.128304858060754e-06+1.6765803526622545e-12j) , 0.18649253424056553 , 0.1063124880155486
(1.3254018968506627e-13-5.510344824539551e-07j) , (-3.1237158141367893e-07-6.720154418670141e-14j) , 4.0121500572820284e-13 , 0.1062538242565979
(-1.4198261462306626e-12+6.961017267449935e-06j) , (0.5175788622692449+1.0563493920442287e-07j) , 0.26788787871639286 , 0.10614624839556305
(8.773949950009466e-08-0.29507956500953914j) , (1.7779604435778877e-06+5.249986034438153e-13j) , 0.08707194968938767 , 0.10514596331658159
(-1.7040023403277284e-16+4.6219594197665216e-09j) , (-1.129329882979091e-08-1.525580642037567e-15j) , 1.4890110733692755e-16 , 0.09861828394759477
(-6.554123227957186e-11-1.9560463545487656e-09j) , (-9.327835841742839e-09+6.061575967467869e-10j) , 9.120636151686841e-17 , 0.09465107836761646
(-1.76763851285172e-11+3.1369616273712208e-09j) , (-3.4794932423159513e-09+1.6347249910552775e-10j) , 2.1974437187476887e-17 , 0.09465107836761634
(5.4154668873405805e-08-0.16419573416972108j) , (-2.1256266342887272e-08-7.197426841247354e-15j) , 0.026960239119537092 , 0.05296580062223236
(-1.2151549114993331e-16-3.687535088196661e-15j) , (-1.9749722044404474e-15+5.688005486778181e-16j) , 1.7836730313759512e-29 , 0.0524135717944152
(3.594371778473888e-15-5.757818093837278e-09j) , (-1.717556802285203e-08-6.503390539175051e-15j) , 3.281526061093924e-16 , 0.04783755839472467
(-2.912488531606705e-12+1.8698647490400006e-08j) , (1.0407390637878127e-09+1.0474349799233096e-11j) , 3.5072267396372956e-16 , 0.04744928573169788
(1.1217775306371817e-11-9.114657232505286e-10j) , (-2.0471420081521958e-08-4.0394811296724336e-11j) , 4.199115674980636e-16 , 0.04744928573169785
(-9.24056586840377e-08+0.46759193959950557j) , (-1.0622902867436284e-05-2.093375972955252e-12j) , 0.21864222209128228 , 0.04267227517275085
(-1.7786923781485674e-12+8.693982441204178e-06j) , (0.5793730893352327+1.1824877044727412e-07j) , 0.3356731767214508 , 0.042603464672205736
(2.3318997498879415e-15+1.147603835218045e-08j) , (-6.60559355114888e-09-3.8891400327138834e-16j) , 1.7533332242370184e-16 , 0.038325433052036686
(-1.2439107047985775e-07+0.3480255611038439j) , (-2.3741359739267064e-07-8.534683792401172e-14j) , 0.12112179118171724 , 0.03774430221725906
(1.8016073527560934e-14-4.3738030363523116e-08j) , (1.1713739377871222e-08+3.6405731079716904e-15j) , 2.0502269902934988e-15 , 0.0366534980440351
(8.725335361076323e-10-6.012084097706837e-08j) , (4.8614192990978483e-08-1.329520210008617e-08j) , 6.155378993607814e-15 , 0.033234684073765904
(2.1242431153180915e-09+3.224524507510797e-08j) , (9.509262379617968e-08-3.2368675928983884e-08j) , 1.113460652060409e-14 , 0.03323468407376591
(-4.5375542314057e-16+1.3630350234025066e-14j) , (3.576671444342875e-15+2.5995563373000023e-15j) , 2.05542613257791e-28 , 0.03165466450961977
(-4.942087484038058e-08+0.2798743018879667j) , (-2.1980093682778477e-05-3.937239329272179e-12j) , 0.07832962534040368 , 0.029683133762472797
(3.540228820104364e-12-1.7560526389603694e-05j) , (-0.3510097735175208-7.164603190367921e-08j) , 0.12320786141319845 , 0.02967852688610447
(-1.972307301602683e-15-5.875323468625072e-09j) , (-3.695072276923257e-08-1.9819980698874128e-15j) , 1.3998753390296666e-15 , 0.025696660314947276
(-2.5172732305231207e-15+1.577273250516654e-08j) , (1.0831815206617653e-08+5.53094593189511e-15j) , 3.661073113498876e-16 , 0.024188450312857893
(-1.9673857834922912e-11+7.082093635366887e-09j) , (-2.5493437770756838e-09+1.4061730036500486e-10j) , 5.667536423966274e-17 , 0.023024040045498614
(2.134244836194203e-09+1.6617505588927604e-09j) , (1.1387192473667784e-08-1.5254419650185018e-08j) , 3.696818872371091e-16 , 0.023024040045498628
(2.1385098869351282e-10-0.000419645278274061j) , (1.4106639303937777e-10+1.591921418249008e-15j) , 1.7610215957777972e-07 , 0.019396247136907612
(6.577988523758195e-14-6.393540884944548e-07j) , (0.19230418953690911+3.924853692158399e-08j) , 0.03698090131385778 , 0.01661905304874631
(2.0610506843823175e-08-0.15386032018900198j) , (-8.299744083451605e-07-1.9139424415660722e-13j) , 0.023672998129351492 , 0.016611441774424234
(7.053899776567005e-11+1.7163788487530538e-08j) , (-1.4088920319237835e-08+4.2696078768022506e-10j) , 4.932805822709408e-16 , 0.014069699552862837
(1.0464142411198708e-10-6.8903534698146626e-09j) , (-1.8830935318144054e-08+6.333433808643719e-10j) , 4.0249316956083697e-16 , 0.014069699552862717
(-3.308965281505609e-16-1.6993109163650194e-08j) , (3.2911530666831757e-09-1.641102789343451e-17j) , 2.9959744755607035e-16 , 0.00887688095330578
(-2.8080481696404994e-14+3.998571778965267e-07j) , (-1.0901715869102828-2.224983579879325e-07j) , 1.1884740889066938 , 0.004145598630975252
(2.0478826996624165e-08+1.134625369013846j) , (3.7269057860471335e-07+4.511390322293096e-14j) , 1.2873747280099455 , 0.0040455635954344165
