m (eV), gayy (GeV^(-1))
0.01, 2.3962452142009314e-12
0.010004606691503637, 2.394450100049e-12
0.010009215505167928, 2.3926518695532994e-12
0.0100138264419705, 2.3908505188870973e-12
0.010018439502889411, 2.389046044219239e-12
0.010023054688903176, 2.38723844171413e-12
0.010027672000990756, 2.385427707531732e-12
0.010032291440131577, 2.3836138378275566e-12
0.010036913007305503, 2.3817968287526684e-12
0.010041536703492851, 2.3799766764536736e-12
0.010046162529674389, 2.378153377072716e-12
0.010050790486831348, 2.376326926747468e-12
0.0100554205759454, 2.3744973216111352e-12
0.010060052797998669, 2.3726645577924464e-12
0.01006468715397373, 2.3708286314156487e-12
0.010069323644853629, 2.3689895386004957e-12
0.010073962271621838, 2.3671472754622604e-12
0.010078603035262302, 2.3653018381117096e-12
0.010083245936759404, 2.363453222655119e-12
0.010087890977097997, 2.3616014251942452e-12
0.010092538157263378, 2.3597464418263423e-12
0.010097187478241296, 2.3578882686441473e-12
0.010101838941017955, 2.3560269017358747e-12
0.010106492546580022, 2.354162337185211e-12
0.010111148295914613, 2.3522945710713134e-12
0.010115806190009291, 2.350423599468805e-12
0.010120466229852082, 2.3485494184477656e-12
0.01012512841643147, 2.3466720240737287e-12
0.01012979275073639, 2.3447914124076762e-12
0.010134459233756232, 2.3429075795060365e-12
0.010139127866480835, 2.341020521420679e-12
0.010143798649900514, 2.3391302341988996e-12
0.010148471585006024, 2.3372367138834305e-12
0.010153146672788578, 2.3353399565124237e-12
0.010157823914239843, 2.3334399581194572e-12
0.01016250331035196, 2.3315367147335126e-12
0.010167184862117507, 2.3296302223789883e-12
0.010171868570529527, 2.327720477075687e-12
0.010176554436581518, 2.3258074748388088e-12
0.010181242461267448, 2.323891211678944e-12
0.010185932645581725, 2.3219716836020788e-12
0.010190624990519226, 2.320048886609581e-12
0.010195319497075278, 2.3181228166982e-12
0.010200016166245681, 2.316193469860051e-12
0.01020471499902668, 2.3142608420826294e-12
0.010209415996414985, 2.3123249293487866e-12
0.010214119159407757, 2.3103857276367393e-12
0.010218824489002633, 2.308443232920053e-12
0.010223531986197697, 2.306497441167644e-12
0.010228241651991493, 2.3045483483437754e-12
0.010232953487383024, 2.3025959504080484e-12
0.010237667493371768, 2.300640243315393e-12
0.010242383670957644, 2.2986812230160747e-12
0.010247102021141043, 2.2967188854556798e-12
0.010251822544922806, 2.2947532265751174e-12
0.010256545243304254, 2.2927842423106024e-12
0.010261270117287152, 2.2908119285936667e-12
0.010265997167873735, 2.288836281351141e-12
0.010270726396066689, 2.2868572965051598e-12
0.01027545780286918, 2.2848749699731436e-12
0.010280191389284826, 2.282889297667807e-12
0.010284927156317703, 2.2809002754971483e-12
0.01028966510497235, 2.2789078993644442e-12
0.010294405236253783, 2.2769121651682406e-12
0.010299147551167467, 2.2749130688023555e-12
0.010303892050719334, 2.2729106061558706e-12
0.010308638735915771, 2.270904773113128e-12
0.01031338760776365, 2.2688955655537138e-12
0.01031813866727029, 2.2668829793524707e-12
0.010322891915443475, 2.2648670103794826e-12
0.010327647353291452, 2.2628476545000726e-12
0.010332404981822947, 2.260824907574791e-12
0.010337164802047136, 2.2587987654594213e-12
0.010341926814973664, 2.2567692240049686e-12
0.010346691021612635, 2.2547362790576578e-12
0.010351457422974638, 2.252699926458918e-12
0.010356226020070703, 2.2506601620453953e-12
0.010360996813912338, 2.2486169816489368e-12
0.010365769805511522, 2.2465703810965792e-12
