m (eV), gayy (GeV^(-1))
0.01, 9.991886045041098e-12
0.010004606691503637, 9.994069080708853e-12
0.010009215505167928, 9.996252483000068e-12
0.0100138264419705, 9.998436251842327e-12
0.010018439502889411, 1.000062038716302e-11
0.010023054688903176, 1.0002804888889332e-11
0.010027672000990756, 1.0004989756948261e-11
0.010032291440131577, 1.0007174991266602e-11
0.010036913007305503, 1.0009360591770944e-11
0.010041536703492851, 1.0011546558387691e-11
0.010046162529674389, 1.0013732891043037e-11
0.010050790486831348, 1.0015919589662982e-11
0.0100554205759454, 1.0018106654173329e-11
0.010060052797998669, 1.0020294084499672e-11
0.01006468715397373, 1.0022481880567414e-11
0.010069323644853629, 1.0024670042301756e-11
0.010073962271621838, 1.0026858569627698e-11
0.010078603035262302, 1.0029047462470036e-11
0.010083245936759404, 1.0031236720753368e-11
0.010087890977097997, 1.0033426344402093e-11
0.010092538157263378, 1.0035616333340401e-11
0.010097187478241296, 1.0037806687492293e-11
0.010101838941017955, 1.0039997406781553e-11
0.010106492546580022, 1.0042188491131776e-11
0.010111148295914613, 1.0044379940466343e-11
0.010115806190009291, 1.0046571754708443e-11
0.010120466229852082, 1.004876393378105e-11
0.01012512841643147, 1.005095647760695e-11
0.01012979275073639, 1.005314938610871e-11
0.010134459233756232, 1.0055342659208706e-11
0.010139127866480835, 1.0057536296829098e-11
0.010143798649900514, 1.0059730298891852e-11
0.010148471585006024, 1.0061924665318726e-11
0.010153146672788578, 1.0064119396031267e-11
0.010157823914239843, 1.0066314490950823e-11
0.01016250331035196, 1.006850994999854e-11
0.010167184862117507, 1.0070705773095355e-11
0.010171868570529527, 1.0072901960161992e-11
0.010176554436581518, 1.0075098511118976e-11
0.010181242461267448, 1.0077295425886629e-11
0.010185932645581725, 1.0079492704385059e-11
0.010190624990519226, 1.0081690346534174e-11
0.010195319497075278, 1.0083888352253663e-11
0.010200016166245681, 1.0086086721463019e-11
0.01020471499902668, 1.0088285454081525e-11
0.010209415996414985, 1.0090484550028253e-11
0.010214119159407757, 1.009268400922207e-11
0.010218824489002633, 1.0094883831581629e-11
0.010223531986197697, 1.009708401702538e-11
0.010228241651991493, 1.009928456547156e-11
0.010232953487383024, 1.0101485476838199e-11
0.010237667493371768, 1.0103686751043118e-11
0.010242383670957644, 1.0105888388003926e-11
0.010247102021141043, 1.010809038763802e-11
0.010251822544922806, 1.0110292749862592e-11
0.010256545243304254, 1.0112495474594625e-11
0.010261270117287152, 1.0114698561750874e-11
0.010265997167873735, 1.0116902011247905e-11
0.010270726396066689, 1.0119105823002058e-11
0.01027545780286918, 1.012130999692947e-11
0.010280191389284826, 1.012351453294606e-11
