m (eV), gayy (GeV^(-1))
0.01, 1.6940159559610448e-11
0.010004606691503637, 1.693997473833014e-11
0.010009215505167928, 1.6939785166954297e-11
0.0100138264419705, 1.6939590838965963e-11
0.010018439502889411, 1.6939391747840414e-11
0.010023054688903176, 1.693918788704517e-11
0.010027672000990756, 1.693897925004e-11
0.010032291440131577, 1.693876583027688e-11
0.010036913007305503, 1.6938547621200012e-11
0.010041536703492851, 1.693832461624581e-11
0.010046162529674389, 1.693809680884288e-11
0.010050790486831348, 1.6937864192412017e-11
0.0100554205759454, 1.69376267603662e-11
0.010060052797998669, 1.6937384506110578e-11
0.01006468715397373, 1.6937137423042477e-11
0.010069323644853629, 1.6936885504551342e-11
0.010073962271621838, 1.6936628744018792e-11
0.010078603035262302, 1.6936367134818573e-11
0.010083245936759404, 1.6936100670316562e-11
0.010087890977097997, 1.6935829343870734e-11
0.010092538157263378, 1.6935553148831196e-11
0.010097187478241296, 1.6935272078540146e-11
0.010101838941017955, 1.6934986126331856e-11
0.010106492546580022, 1.6934695285532698e-11
0.010111148295914613, 1.6934399549461113e-11
0.010115806190009291, 1.6934098911427588e-11
0.010120466229852082, 1.6933793364734685e-11
0.01012512841643147, 1.6933482902676996e-11
0.01012979275073639, 1.6933167518541146e-11
0.010134459233756232, 1.6932847205605792e-11
0.010139127866480835, 1.6932521957141606e-11
0.010143798649900514, 1.693219176641126e-11
0.010148471585006024, 1.693185662666944e-11
0.010153146672788578, 1.6931516531162795e-11
0.010157823914239843, 1.6931171473129973e-11
0.01016250331035196, 1.6930821445801587e-11
0.010167184862117507, 1.6930466442400206e-11
0.010171868570529527, 1.693010645614035e-11
0.010176554436581518, 1.6929741480228492e-11
0.010181242461267448, 1.6929371507863023e-11
0.010185932645581725, 1.6928996532234258e-11
0.010190624990519226, 1.692861654652444e-11
0.010195319497075278, 1.69282315439077e-11
0.010200016166245681, 1.6927841517550072e-11
0.01020471499902668, 1.6927446460609474e-11
0.010209415996414985, 1.6927046366235697e-11
0.010214119159407757, 1.6926641227570414e-11
0.010218824489002633, 1.6926231037747126e-11
0.010223531986197697, 1.6925815789891208e-11
0.010228241651991493, 1.6925395477119862e-11
0.010232953487383024, 1.6924970092542128e-11
0.010237667493371768, 1.692453962925885e-11
0.010242383670957644, 1.6924104080362696e-11
0.010247102021141043, 1.6923663438938125e-11
0.010251822544922806, 1.6923217698061393e-11
0.010256545243304254, 1.692276685080054e-11
0.010261270117287152, 1.6922310890215372e-11
0.010265997167873735, 1.692184980935745e-11
0.010270726396066689, 1.6921383601270112e-11
0.01027545780286918, 1.692091225898842e-11
0.010280191389284826, 1.692043577553917e-11
0.010284927156317703, 1.691995414394088e-11
0.01028966510497235, 1.6919467357203812e-11
0.010294405236253783, 1.691897540832989e-11
0.010299147551167467, 1.6918478290312764e-11
0.010303892050719334, 1.6917975996137754e-11
0.010308638735915771, 1.6917468518781867e-11
0.01031338760776365, 1.691695585121377e-11
0.01031813866727029, 1.691643798639379e-11
0.010322891915443475, 1.69159149172739e-11
0.010327647353291452, 1.6915386636797702e-11
0.010332404981822947, 1.691485313790045e-11
0.010337164802047136, 1.691431441350898e-11
0.010341926814973664, 1.691377045654178e-11
0.010346691021612635, 1.6913221259908896e-11
0.010351457422974638, 1.691266681651199e-11
0.010356226020070703, 1.6912107119244293e-11
0.010360996813912338, 1.6911542160990603e-11
0.010365769805511522, 1.6910971934627285e-11
0.010370544995880693, 1.691039643302225e-11
0.010375322386032752, 1.6909815649034953e-11
0.010380101976981068, 1.6909229575516372e-11
0.010384883769739492, 1.690863820530901e-11
0.010389667765322323, 1.690804153124688e-11
0.010394453964744334, 1.6907439546155507e-11
0.010399242369020761, 1.6906832242851885e-11
0.010404032979167322, 1.6906219614144506e-11
0.010408825796200191, 1.6905601652833328e-11
0.01041362082113601, 1.690497835170977e-11
0.010418418054991885, 1.6904349703556707e-11
0.01042321749878541, 1.690371570114846e-11
0.010428019153534631, 1.6903076337250757e-11
0.010432823020258065, 1.6902431604620782e-11
0.010437629099974697, 1.69017814960071e-11
0.010442437393703992, 1.6901126004149705e-11
0.010447247902465874, 1.6900465121779967e-11
0.010452060627280742, 1.6899798841620637e-11
0.010456875569169456, 1.6899127156385857e-11
0.010461692729153363, 1.68984500587811e-11
0.010466512108254266, 1.6897767541503227e-11
0.010471333707494446, 1.68970795972404e-11
0.010476157527896646, 1.6896386218672164e-11
0.010480983570484097, 1.6895687398469328e-11
0.010485811836280487, 1.6894983129294062e-11
0.010490642326309979, 1.6894273403799817e-11
0.010495475041597204, 1.6893558214631337e-11
0.010500309983167278, 1.6892837554424645e-11
0.010505147152045778, 1.6892111415807043e-11
0.010509986549258755, 1.6891379791397093e-11
0.01051482817583273, 1.6890642673804604e-11
0.01051967203279471, 1.6889900055630633e-11
0.010524518121172163, 1.688915192946746e-11
0.010529366441993029, 1.6888398287898592e-11
0.010534216996285723, 1.688763912349875e-11
0.010539069785079147, 1.688687442883384e-11
0.010543924809402663, 1.688610419646098e-11
0.010548782070286108, 1.6885328418928462e-11
0.010553641568759792, 1.6884547088775736e-11
0.010558503305854516, 1.6883760198533428e-11
0.010563367282601535, 1.6882967740723295e-11
0.010568233500032588, 1.6882169707858254e-11
0.010573101959179888, 1.6881366092442343e-11
0.010577972661076131, 1.688055688697071e-11
0.010582845606754479, 1.687974208392963e-11
0.010587720797248571, 1.6878921675796458e-11
0.01059259823359252, 1.687809565503965e-11
0.010597477916820933, 1.6877264014118737e-11
0.010602359847968873, 1.6876426745484303e-11
0.010607244028071885, 1.687558384157801e-11
0.01061213045816599, 1.687473529483257e-11
0.010617019139287701, 1.68738810976717e-11
0.010621910072473992, 1.687302124251017e-11
0.010626803258762316, 1.687215572175376e-11
0.010631698699190607, 1.687128452779926e-11
0.010636596394797285, 1.6870407653034435e-11
0.010641496346621235, 1.686952508983805e-11
0.010646398555701831, 1.6868636830579853e-11
0.010651303023078913, 1.686774286762053e-11
0.01065620974979282, 1.6866843193311743e-11
0.010661118736884355, 1.686593779999609e-11
0.0106660299853948, 1.6865026680007094e-11
0.01067094349636592, 1.6864109825669206e-11
0.010675859270839968, 1.6863187229297786e-11
0.010680777309859666, 1.686225888319909e-11
