m (eV), gayy (GeV^(-1))
0.01, 4.581933000746307e-12
0.010004606691503637, 4.582921472013712e-12
0.010009215505167928, 4.5839100930542545e-12
0.0100138264419705, 4.584898863810703e-12
0.010018439502889411, 4.585887784225698e-12
0.010023054688903176, 4.586876854241756e-12
0.010027672000990756, 4.587866073801271e-12
0.010032291440131577, 4.588855442846518e-12
0.010036913007305503, 4.589844961319641e-12
0.010041536703492851, 4.590834629162662e-12
0.010046162529674389, 4.591824446317482e-12
0.010050790486831348, 4.592814412725874e-12
0.0100554205759454, 4.5938045283294895e-12
0.010060052797998669, 4.5947947930698526e-12
0.01006468715397373, 4.5957852068883625e-12
0.010069323644853629, 4.596775769726298e-12
0.010073962271621838, 4.597766481524805e-12
0.010078603035262302, 4.59875734222491e-12
0.010083245936759404, 4.599748351767514e-12
0.010087890977097997, 4.600739510093387e-12
0.010092538157263378, 4.6017308171431805e-12
0.010097187478241296, 4.602722272857415e-12
0.010101838941017955, 4.603713877176483e-12
0.010106492546580022, 4.604705630040657e-12
0.010111148295914613, 4.6056975313900795e-12
0.010115806190009291, 4.606689581164764e-12
0.010120466229852082, 4.607681779304601e-12
0.01012512841643147, 4.6086741257493525e-12
0.01012979275073639, 4.609666620438654e-12
0.010134459233756232, 4.61065926331201e-12
0.010139127866480835, 4.611652054308801e-12
0.010143798649900514, 4.612644993368283e-12
0.010148471585006024, 4.613638080429576e-12
0.010153146672788578, 4.614631315431677e-12
0.010157823914239843, 4.6156246983134534e-12
0.01016250331035196, 4.6166182290136455e-12
0.010167184862117507, 4.6176119074708655e-12
0.010171868570529527, 4.618605733623593e-12
0.010176554436581518, 4.619599707410182e-12
0.010181242461267448, 4.620593828768857e-12
0.010185932645581725, 4.621588097637712e-12
0.010190624990519226, 4.622582513954715e-12
0.010195319497075278, 4.623577077657696e-12
0.010200016166245681, 4.624571788684366e-12
0.01020471499902668, 4.625566646972301e-12
0.010209415996414985, 4.626561652458944e-12
0.010214119159407757, 4.6275568050816115e-12
0.010218824489002633, 4.62855210477749e-12
0.010223531986197697, 4.629547551483632e-12
0.010228241651991493, 4.630543145136963e-12
0.010232953487383024, 4.631538885674274e-12
0.010237667493371768, 4.6325347730322276e-12
0.010242383670957644, 4.633530807147354e-12
0.010247102021141043, 4.63452698795605e-12
0.010251822544922806, 4.635523315394582e-12
0.010256545243304254, 4.636519789399088e-12
0.010261270117287152, 4.637516409905568e-12
0.010265997167873735, 4.638513176849895e-12
0.010270726396066689, 4.639510090167805e-12
