theta_(nup, lam) == T_11^(-1)_(nup, 3n + lambda), theta_nup0^2 + theta_nup1^2, E_nup
(-0.20072353427742443-0.27755237456270476j) , (8.748393813037872e-09-3.246057569555424e-08j) , 0.11732525783821747 , 0.15028084622021795
(0.2413930693334425+0.3337893260025302j) , (2.312677245547575e-06-1.1000815458310566e-06j) , 0.1696859280820022 , 0.14930031228956786
(-1.341027545831481e-06+1.441487237892152e-06j) , (-0.31338495410425726-0.4293683039968652j) , 0.28256726993994813 , 0.14918403595432977
(-0.028038439619568097-0.038765781603791516j) , (1.431437263283166e-05-5.464963865919362e-06j) , 0.0022889401544201205 , 0.1414789863834316
(-7.561171763925399e-06+9.394804422697513e-06j) , (0.035827957807055055+0.04897808121346116j) , 0.0036824951454101826 , 0.14147752372348263
(9.110310542326071e-09+5.466504878050272e-09j) , (6.672860770207183e-09-6.6005832468929146e-09j) , 2.0097520381709835e-16 , 0.13168253407994646
(0.0673541869101561+0.09313510939990172j) , (-2.426085263651309e-06-5.038657760819626e-06j) , 0.013210735128533867 , 0.09548701552428956
(-3.2586867543467785e-06-3.0731619123388805e-06j) , (-0.08444189455048753-0.11569342481764154j) , 0.020515402121374295 , 0.09548115274482566
(-0.03617033817398978-0.05001485571217356j) , (-4.6776777883651175e-08+2.590019258530628e-08j) , 0.003809779155533181 , 0.0939252268447551
(0.02487068404729257+0.034390245315636135j) , (-7.025522034648165e-05-9.646146813102727e-05j) , 0.001801254138460706 , 0.08208544059273346
(-5.624278182006882e-05-7.7590449538267e-05j) , (-0.03116821329411938-0.042702044489390203j) , 0.0027949313070499467 , 0.08208478022393997
(0.14733692011863422+0.20373149053718131j) , (-1.7138687898252025e-08-2.7679166629063616e-08j) , 0.06321468826654746 , 0.0636633081179134
(-0.1965026265109026-0.27171453624870595j) , (-3.894731396597124e-06-9.195862087148707e-06j) , 0.11244207153426544 , 0.05906867985286712
(-6.011959513120216e-06-5.227019146709918e-06j) , (0.2470016510664953+0.3383921482447161j) , 0.175519061686714 , 0.059047257405003536
(8.79090312581835e-09+1.1215590763417548e-08j) , (-1.5676085797631596e-10-2.0851896082827592e-10j) , 2.0313750806359824e-16 , 0.05340126862677019
(0.0429230324714506+0.059326922983397756j) , (-3.138086372301804e-05+1.536945547610009e-05j) , 0.005362071728201981 , 0.04759409440525699
(1.9535344552275954e-05-2.014174453730814e-05j) , (-0.053769107482747776-0.07355674412213016j) , 0.008301712312659373 , 0.04759371356479383
(0.07002096592736098+0.09682211751727336j) , (2.9510592830127825e-08+2.0847531260344062e-08j) , 0.014277458109930646 , 0.0467894854630289
(-2.0402027397799946e-09+1.581916155869129e-08j) , (2.8483869100980237e-10+3.132039354419525e-09j) , 2.6429910323691095e-16 , 0.04268963428123361
(2.2730981190396497e-05+1.532524550749734e-05j) , (0.03456283234905519+0.04738068698895637j) , 0.0034395196310950116 , 0.03075999851051168
(-0.02751559379152245-0.03805879931164735j) , (9.434943094473385e-06+3.2940471930787966e-05j) , 0.00220558128083716 , 0.030759633574414066
(-3.197799213834421e-09+2.6021104198207516e-09j) , (2.7651412505855204e-09+2.4796480628314536e-09j) , 3.079155910013321e-17 , 0.018557007444128068
(3.753019811225446e-05+5.186129428626733e-05j) , (-0.01574052151689935-0.02156500446434397j) , 0.0007128175332807622 , 0.014179178142365922
(-0.01236283583846425-0.017094808201111904j) , (-4.7740557401137915e-05-6.544405856290042e-05j) , 0.0004450787394872411 , 0.014178963173722067
(4.476522772692367e-06-3.2718946000304105e-06j) , (0.8567190798805369+1.173741363579703j) , 2.111636370440039 , 0.005926599972542926
(0.8656822705229433+1.1970435606601577j) , (4.6192301269191095e-06-3.337226939952711e-06j) , 2.182319079648182 , 0.005655241558477027
