m (eV), gayy (GeV^(-1))
0.01, 4.250190223264134e-12
0.010004606691503637, 4.250563255418306e-12
0.010009215505167928, 4.250935675547763e-12
0.0100138264419705, 4.2513074827075035e-12
0.010018439502889411, 4.251678675951389e-12
0.010023054688903176, 4.252049254332131e-12
0.010027672000990756, 4.252419216901294e-12
0.010032291440131577, 4.2527885627092986e-12
0.010036913007305503, 4.253157290805414e-12
0.010041536703492851, 4.253525400237757e-12
0.010046162529674389, 4.253892890053294e-12
0.010050790486831348, 4.25425975929784e-12
0.0100554205759454, 4.254626007016055e-12
0.010060052797998669, 4.2549916322514384e-12
0.01006468715397373, 4.255356634046338e-12
0.010069323644853629, 4.2557210114419404e-12
0.010073962271621838, 4.256084763478274e-12
0.010078603035262302, 4.2564478891942025e-12
0.010083245936759404, 4.256810387627431e-12
0.010087890977097997, 4.257172257814497e-12
0.010092538157263378, 4.257533498790776e-12
0.010097187478241296, 4.257894109590475e-12
0.010101838941017955, 4.2582540892466305e-12
0.010106492546580022, 4.258613436791117e-12
0.010111148295914613, 4.25897215125463e-12
0.010115806190009291, 4.2593302316666956e-12
0.010120466229852082, 4.259687677055669e-12
0.01012512841643147, 4.260044486448727e-12
0.01012979275073639, 4.260400658871875e-12
0.010134459233756232, 4.260756193349936e-12
0.010139127866480835, 4.261111088906552e-12
0.010143798649900514, 4.261465344564194e-12
0.010148471585006024, 4.2618189593441415e-12
0.010153146672788578, 4.262171932266497e-12
0.010157823914239843, 4.262524262350175e-12
0.01016250331035196, 4.262875948612906e-12
0.010167184862117507, 4.263226990071234e-12
0.010171868570529527, 4.263577385740512e-12
0.010176554436581518, 4.263927134634906e-12
0.010181242461267448, 4.2642762357673865e-12
0.010185932645581725, 4.264624688149736e-12
0.010190624990519226, 4.2649724907925415e-12
0.010195319497075278, 4.26531964270519e-12
0.010200016166245681, 4.2656661428958766e-12
0.01020471499902668, 4.266011990371599e-12
0.010209415996414985, 4.26635718413815e-12
0.010214119159407757, 4.266701723200125e-12
0.010218824489002633, 4.267045606560917e-12
0.010223531986197697, 4.267388833222713e-12
0.010228241651991493, 4.267731402186496e-12
0.010232953487383024, 4.268073312452043e-12
0.010237667493371768, 4.2684145630179215e-12
0.010242383670957644, 4.268755152881491e-12
0.010247102021141043, 4.269095081038898e-12
0.010251822544922806, 4.269434346485076e-12
0.010256545243304254, 4.269772948213753e-12
0.010261270117287152, 4.27011088521743e-12
0.010265997167873735, 4.2704481564873994e-12
0.010270726396066689, 4.270784761013732e-12
0.01027545780286918, 4.271120697785281e-12
0.010280191389284826, 4.27145596578968e-12
0.010284927156317703, 4.2717905640133344e-12
0.01028966510497235, 4.272124491441434e-12
0.010294405236253783, 4.2724577470579396e-12
0.010299147551167467, 4.272790329845585e-12
0.010303892050719334, 4.273122238785876e-12
0.010308638735915771, 4.27345347285909e-12
0.01031338760776365, 4.273784031044275e-12
0.01031813866727029, 4.274113912319245e-12
0.010322891915443475, 4.274443115660581e-12
0.010327647353291452, 4.274771640043627e-12
0.010332404981822947, 4.275099484442493e-12
0.010337164802047136, 4.27542664783005e-12
0.010341926814973664, 4.275753129177933e-12
0.010346691021612635, 4.276078927456529e-12
0.010351457422974638, 4.276404041634988e-12
0.010356226020070703, 4.276728470681217e-12
0.010360996813912338, 4.277052213561872e-12
0.010365769805511522, 4.277375269242372e-12
0.010370544995880693, 4.277697636686879e-12
0.010375322386032752, 4.278019314858309e-12
0.010380101976981068, 4.2783403027183274e-12
0.010384883769739492, 4.2786605992273465e-12
0.010389667765322323, 4.278980203344526e-12
0.010394453964744334, 4.279299114027769e-12
0.010399242369020761, 4.27961733023372e-12
0.010404032979167322, 4.279934850917773e-12
0.010408825796200191, 4.280251675034051e-12
0.01041362082113601, 4.280567801535424e-12
0.010418418054991885, 4.280883229373498e-12
0.01042321749878541, 4.281197957498613e-12
0.010428019153534631, 4.281511984859843e-12
0.010432823020258065, 4.281825310405e-12
0.010437629099974697, 4.282137933080619e-12
0.010442437393703992, 4.282449851831975e-12
0.010447247902465874, 4.282761065603063e-12
0.010452060627280742, 4.2830715733366104e-12
0.010456875569169456, 4.2833813739740665e-12
0.010461692729153363, 4.283690466455608e-12
0.010466512108254266, 4.283998849720133e-12
0.010471333707494446, 4.284306522705261e-12
0.010476157527896646, 4.284613484347328e-12
0.010480983570484097, 4.284919733581393e-12
0.010485811836280487, 4.285225269341232e-12
0.010490642326309979, 4.28553009055933e-12
0.010495475041597204, 4.285834196166891e-12
0.010500309983167278, 4.286137585093829e-12
0.010505147152045778, 4.2864402562687695e-12
0.010509986549258755, 4.28674220861905e-12
0.01051482817583273, 4.287043441070709e-12
0.01051967203279471, 4.287343952548497e-12
0.010524518121172163, 4.2876437419758665e-12
0.010529366441993029, 4.2879428082749755e-12
0.010534216996285723, 4.2882411503666815e-12
0.010539069785079147, 4.288538767170543e-12
0.010543924809402663, 4.288835657604816e-12
0.010548782070286108, 4.289131820586457e-12
0.010553641568759792, 4.289427255031113e-12
0.010558503305854516, 4.2897219598531314e-12
0.010563367282601535, 4.290015933965546e-12
0.010568233500032588, 4.290309176280086e-12
0.010573101959179888, 4.29060168570717e-12
0.010577972661076131, 4.290893461155901e-12
0.010582845606754479, 4.291184501534071e-12
0.010587720797248571, 4.29147480574816e-12
0.01059259823359252, 4.291764372703326e-12
0.010597477916820933, 4.292053201303413e-12
0.010602359847968873, 4.292341290450942e-12
0.010607244028071885, 4.2926286390471174e-12
0.01061213045816599, 4.292915245991814e-12
0.010617019139287701, 4.29320111018359e-12
0.010621910072473992, 4.293486230519677e-12
0.010626803258762316, 4.2937706058959715e-12
0.010631698699190607, 4.294054235207049e-12
0.010636596394797285, 4.2943371173461535e-12
0.010641496346621235, 4.294619251205196e-12
0.010646398555701831, 4.294900635674752e-12
0.010651303023078913, 4.2951812696440655e-12
0.01065620974979282, 4.295461152001042e-12
0.010661118736884355, 4.295740281632249e-12
0.0106660299853948, 4.296018657422916e-12
0.01067094349636592, 4.296296278256928e-12
0.010675859270839968, 4.296573143016831e-12
0.010680777309859666, 4.296849250583825e-12
0.010685697614468222, 4.2971245998377635e-12
0.010690620185709317, 4.297399189657153e-12
0.010695545024627127, 4.297673018919153e-12
0.010700472132266298, 4.297946086499568e-12
0.010705401509671959, 4.298218391272855e-12
0.010710333157889714, 4.298489932112112e-12
0.010715267077965671, 4.298760707889091e-12
0.010720203270946397, 4.2990307174741736e-12
0.010725141737878948, 4.299299959736396e-12
0.010730082479810861, 4.299568433543426e-12
0.010735025497790167, 4.299836137761575e-12
0.010739970792865365, 4.300103071255787e-12
0.010744918366085439, 4.300369232889644e-12
0.01074986821849987, 4.300634621525361e-12
0.010754820351158607, 4.300899236023783e-12
0.010759774765112088, 4.301163075244389e-12
0.01076473146141123, 4.301426138045286e-12
0.010769690441107451, 4.3016884232832055e-12
0.010774651705252635, 4.301949929813508e-12
0.010779615254899158, 4.302210656490177e-12
0.010784581091099874, 4.302470602165817e-12
0.010789549214908137, 4.3027297656916554e-12
0.010794519627377775, 4.302988145917539e-12
0.010799492329563103, 4.303245741691932e-12
0.010804467322518916, 4.303502551861913e-12
0.010809444607300512, 4.303758575273176e-12
0.010814424184963659, 4.30401381077003e-12
0.010819406056564618, 4.304268257195392e-12
0.010824390223160129, 4.304521913390791e-12
0.010829376685807435, 4.304774778196362e-12
0.010834365445564254, 4.305026850450851e-12
0.01083935650348879, 4.305278128991602e-12
0.010844349860639736, 4.305528612654566e-12
0.010849345518076283, 4.3057783002742985e-12
0.010854343476858095, 4.306027190683945e-12
0.010859343738045335, 4.306275282715266e-12
0.010864346302698641, 4.306522575198599e-12
0.010869351171879161, 4.306769066962891e-12
0.010874358346648514, 4.307014756835679e-12
0.010879367828068814, 4.307259643643086e-12
0.010884379617202658, 4.307503726209833e-12
0.01088939371511315, 4.307747003359227e-12
0.010894410122863865, 4.307989473913159e-12
0.010899428841518878, 4.308231136692107e-12
0.010904449872142744, 4.3084719905151336e-12
0.010909473215800526, 4.308712034199884e-12
0.010914498873557762, 4.3089512665625805e-12
0.010919526846480489, 4.309189686418028e-12
0.010924557135635225, 4.309427292579604e-12
0.010929589742088996, 4.309664083859265e-12
0.010934624666909308, 4.30990005906754e-12
0.010939661911164156, 4.31013521701353e-12
0.010944701475922032, 4.310369556504907e-12
0.010949743362251928, 4.310603076347909e-12
0.010954787571223317, 4.310835775347346e-12
0.010959834103906167, 4.3110676523065875e-12
0.010964882961370933, 4.311298706027574e-12
0.010969934144688583, 4.3115289353108e-12
0.010974987654930561, 4.311758338955326e-12
0.01098004349316881, 4.31198691575877e-12
0.010985101660475758, 4.312214664517306e-12
0.010990162157924347, 4.312441584025664e-12
0.010995224986587997, 4.3126676730771285e-12
0.011000290147540625, 4.312892930463533e-12
0.01100535764185664, 4.313117354975267e-12
0.011010427470610961, 4.313340945401263e-12
0.011015499634878988, 4.3135637005290036e-12
0.011020574135736618, 4.3137856191445155e-12
0.011025650974260242, 4.3140067000323685e-12
0.011030730151526759, 4.3142269419756765e-12
0.011035811668613553, 4.314446343756091e-12
0.011040895526598506, 4.314664904153807e-12
0.01104598172655999, 4.314882621947548e-12
0.011051070269576899, 4.31509949591458e-12
0.011056161156728592, 4.315315524830698e-12
0.011061254389094945, 4.3155307074702304e-12
0.01106634996775632, 4.315745042606039e-12
0.011071447893793593, 4.315958529009508e-12
0.011076548168288122, 4.31617116545055e-12
0.011081650792321762, 4.316382950697603e-12
0.011086755766976887, 4.316593883517632e-12
0.01109186309333635, 4.316803962676117e-12
0.011096972772483506, 4.317013186937062e-12
0.011102084805502213, 4.317221555062988e-12
0.011107199193476823, 4.31742906581493e-12
0.011112315937492201, 4.31763571795244e-12
0.011117435038633699, 4.317841510233586e-12
0.011122556497987162, 4.3180464414149405e-12
0.01112768031663896, 4.318250510251589e-12
0.011132806495675945, 4.3184537154971255e-12
0.011137935036185471, 4.318656055903647e-12
0.01114306593925539, 4.318857530221757e-12
0.011148199205974072, 4.319058137200562e-12
0.011153334837430372, 4.319257875587668e-12
0.011158472834713652, 4.31945674412918e-12
0.011163613198913768, 4.3196547415696995e-12
0.011168755931121101, 4.319851866652325e-12
0.011173901032426508, 4.32004811811865e-12
0.011179048503921363, 4.320243494708755e-12
0.011184198346697533, 4.320437995161218e-12
0.011189350561847404, 4.320631618213099e-12
0.01119450515046385, 4.320824362599947e-12
0.011199662113640256, 4.321016227055799e-12
0.0112048214524705, 4.32120721031317e-12
0.011209983168048986, 4.32139731110306e-12
0.0112151472614706, 4.3215865281549484e-12
0.011220313733830745, 4.3217748601967916e-12
0.011225482586225317, 4.321962305955022e-12
0.011230653819750734, 4.322148864154549e-12
0.011235827435503906, 4.3223345335187515e-12
0.011241003434582252, 4.32251931276948e-12
0.01124618181808369, 4.3227032006270546e-12
0.011251362587106661, 4.322886195810265e-12
0.011256545742750096, 4.323068297036362e-12
0.011261731286113437, 4.323249503021062e-12
0.01126691921829663, 4.323429812478546e-12
0.011272109540400137, 4.323609224121451e-12
0.01127730225352492, 4.323787736660877e-12
0.011282497358772443, 4.323965348806375e-12
0.011287694857244682, 4.324142059265956e-12
0.011292894750044134, 4.324317866746083e-12
0.011298097038273782, 4.324492769951666e-12
0.011303301723037128, 4.32466676758607e-12
0.011308508805438178, 4.324839858351105e-12
0.011313718286581459, 4.325012040947027e-12
0.01131893016757199, 4.325183314072536e-12
0.011324144449515312, 4.325353676424775e-12
0.011329361133517459, 4.325523126699326e-12
0.011334580220684998, 4.325691663590212e-12
0.01133980171212499, 4.325859285789893e-12
0.011345025608945005, 4.326025991989257e-12
0.011350251912253126, 4.326191780877638e-12
0.011355480623157957, 4.326356651142788e-12
0.011360711742768597, 4.326520601470894e-12
0.011365945272194663, 4.326683630546578e-12
0.011371181212546278, 4.3268457370528764e-12
0.011376419564934093, 4.327006919671255e-12
0.011381660330469251, 4.327167177081602e-12
0.011386903510263415, 4.327326507962224e-12
0.011392149105428755, 4.32748491098985e-12
0.011397397117077969, 4.327642384839621e-12
0.01140264754632425, 4.327798928185096e-12
0.011407900394281311, 4.327954539698246e-12
0.01141315566206337, 4.328109218049454e-12
0.011418413350785181, 4.328262961907514e-12
0.011423673461561987, 4.328415769939623e-12
0.011428935995509556, 4.328567640811385e-12
0.011434200953744162, 4.32871857318681e-12
0.01143946833738261, 4.3288685657283125e-12
0.011444738147542204, 4.329017617096699e-12
0.011450010385340766, 4.329165725951183e-12
0.011455285051896628, 4.329312890949366e-12
0.011460562148328659, 4.329459110747251e-12
0.01146584167575622, 4.329604383999232e-12
0.011471123635299188, 4.329748709358091e-12
0.011476408028077976, 4.329892085475003e-12
0.011481694855213496, 4.330034510999527e-12
0.011486984117827182, 4.3301759845796095e-12
0.011492275817040981, 4.330316504861576e-12
0.011497569953977356, 4.3304560704901405e-12
0.011502866529759301, 4.3305946801083915e-12
0.011508165545510311, 4.3307323323577956e-12
0.011513467002354399, 4.330869025878197e-12
0.011518770901416113, 4.331004759307814e-12
0.011524077243820501, 4.331139531283234e-12
0.011529386030693136, 4.331273340439418e-12
0.011534697263160105, 4.331406185409693e-12
0.011540010942348026, 4.331538064825755e-12
0.011545327069384024, 4.331668977317661e-12
0.011550645645395747, 4.331798921513833e-12
0.011555966671511356, 4.331927896041054e-12
0.011561290148859552, 4.332055899524464e-12
0.011566616078569535, 4.332182930587562e-12
0.01157194446177103, 4.3323089878521996e-12
0.011577275299594283, 4.332434069938584e-12
0.011582608593170073, 4.3325581754652726e-12
0.011587944343629683, 4.332681303049169e-12
0.011593282552104924, 4.332803451305531e-12
0.01159862321972812, 4.332924618847954e-12
0.01160396634763214, 4.333044804288385e-12
0.011609311936950351, 4.333164006237105e-12
0.011614659988816653, 4.33328222330274e-12
0.011620010504365457, 4.33339945409225e-12
0.01162536348473172, 4.333515697210935e-12
0.0116307189310509, 4.333630951262424e-12
0.011636076844458984, 4.333745214848683e-12
