m (eV), gayy (GeV^(-1))
0.01, 4.519871643336619e-12
0.010004606691503637, 4.520851308842768e-12
0.010009215505167928, 4.5218311293549845e-12
0.0100138264419705, 4.522811104827611e-12
0.010018439502889411, 4.523791235214884e-12
0.010023054688903176, 4.524771520470938e-12
0.010027672000990756, 4.525751960549798e-12
0.010032291440131577, 4.526732555405392e-12
0.010036913007305503, 4.527713304991536e-12
0.010041536703492851, 4.528694209261946e-12
0.010046162529674389, 4.529675268170229e-12
0.010050790486831348, 4.530656481669888e-12
0.0100554205759454, 4.531637849714327e-12
0.010060052797998669, 4.532619372256833e-12
0.01006468715397373, 4.533601049250595e-12
0.010069323644853629, 4.534582880648696e-12
0.010073962271621838, 4.535564866404113e-12
0.010078603035262302, 4.536547006469713e-12
0.010083245936759404, 4.537529300798262e-12
0.010087890977097997, 4.5385117493424165e-12
0.010092538157263378, 4.539494352054729e-12
0.010097187478241296, 4.540477108887644e-12
0.010101838941017955, 4.541460019793497e-12
0.010106492546580022, 4.542443084724523e-12
0.010111148295914613, 4.543426303632846e-12
0.010115806190009291, 4.5444096764704806e-12
0.010120466229852082, 4.545393203189338e-12
0.01012512841643147, 4.5463768837412235e-12
0.01012979275073639, 4.547360718077829e-12
0.010134459233756232, 4.548344706150746e-12
0.010139127866480835, 4.54932884791145e-12
0.010143798649900514, 4.550313143311318e-12
0.010148471585006024, 4.551297592301612e-12
0.010153146672788578, 4.552282194833488e-12
0.010157823914239843, 4.5532669508579926e-12
0.01016250331035196, 4.554251860326067e-12
0.010167184862117507, 4.555236923188542e-12
0.010171868570529527, 4.5562221393961385e-12
0.010176554436581518, 4.55720750889947e-12
0.010181242461267448, 4.558193031649044e-12
0.010185932645581725, 4.559178707595252e-12
0.010190624990519226, 4.560164536688382e-12
0.010195319497075278, 4.561150518878609e-12
0.010200016166245681, 4.562136654116004e-12
0.01020471499902668, 4.563122942350519e-12
0.010209415996414985, 4.564109383532006e-12
0.010214119159407757, 4.5650959776102004e-12
0.010218824489002633, 4.566082724534732e-12
0.010223531986197697, 4.567069624255117e-12
0.010228241651991493, 4.568056676720764e-12
0.010232953487383024, 4.569043881880968e-12
0.010237667493371768, 4.570031239684916e-12
0.010242383670957644, 4.5710187500816834e-12
0.010247102021141043, 4.572006413020234e-12
0.010251822544922806, 4.5729942284494214e-12
0.010256545243304254, 4.573982196317989e-12
0.010261270117287152, 4.574970316574567e-12
0.010265997167873735, 4.575958589167675e-12
0.010270726396066689, 4.5769470140457195e-12
