m (eV), gayy (GeV^(-1))
0.01, 3.2923817415332506e-12
0.010004606691503637, 3.293084507390992e-12
0.010009215505167928, 3.293787371165267e-12
0.0100138264419705, 3.2944903328049655e-12
0.010018439502889411, 3.2951933922588845e-12
0.010023054688903176, 3.295896549475718e-12
0.010027672000990756, 3.2965998044040677e-12
0.010032291440131577, 3.2973031569924355e-12
0.010036913007305503, 3.298006607189232e-12
0.010041536703492851, 3.298710154942762e-12
0.010046162529674389, 3.2994138002012385e-12
0.010050790486831348, 3.300117542912775e-12
0.0100554205759454, 3.3008213830253904e-12
0.010060052797998669, 3.301525320487001e-12
0.01006468715397373, 3.3022293552454295e-12
0.010069323644853629, 3.3029334872483977e-12
0.010073962271621838, 3.3036377164435312e-12
0.010078603035262302, 3.304342042778357e-12
0.010083245936759404, 3.305046466200303e-12
0.010087890977097997, 3.3057509866567006e-12
0.010092538157263378, 3.3064556040947794e-12
0.010097187478241296, 3.3071603184616724e-12
0.010101838941017955, 3.307865129704415e-12
0.010106492546580022, 3.3085700377699407e-12
0.010111148295914613, 3.309275042605086e-12
0.010115806190009291, 3.309980144156588e-12
0.010120466229852082, 3.3106853423710817e-12
0.01012512841643147, 3.3113906371951077e-12
0.01012979275073639, 3.3120960285751046e-12
0.010134459233756232, 3.31280151645741e-12
0.010139127866480835, 3.3135071007882624e-12
0.010143798649900514, 3.3142127815138016e-12
0.010148471585006024, 3.3149185585800664e-12
0.010153146672788578, 3.3156244319329962e-12
0.010157823914239843, 3.3163304015184286e-12
0.01016250331035196, 3.3170364672821017e-12
0.010167184862117507, 3.3177426291696537e-12
0.010171868570529527, 3.3184488871266205e-12
0.010176554436581518, 3.319155241098438e-12
0.010181242461267448, 3.319861691030443e-12
0.010185932645581725, 3.3205682368678673e-12
0.010190624990519226, 3.321274878555846e-12
0.010195319497075278, 3.3219816160394098e-12
0.010200016166245681, 3.3226884492634883e-12
0.01020471499902668, 3.32339537817291e-12
0.010209415996414985, 3.3241024027124033e-12
0.010214119159407757, 3.3248095228265922e-12
0.010218824489002633, 3.3255167384600003e-12
0.010223531986197697, 3.326224049557049e-12
0.010228241651991493, 3.3269314560620572e-12
0.010232953487383024, 3.3276389579192405e-12
0.010237667493371768, 3.3283465550727147e-12
0.010242383670957644, 3.329054247466491e-12
0.010247102021141043, 3.3297620350444785e-12
0.010251822544922806, 3.3304699177504813e-12
0.010256545243304254, 3.3311778955282066e-12
0.010261270117287152, 3.331885968321251e-12
0.010265997167873735, 3.3325941360731147e-12
0.010270726396066689, 3.333302398727188e-12
0.01027545780286918, 3.334010756226764e-12
0.010280191389284826, 3.3347192085150284e-12
0.010284927156317703, 3.3354277555350633e-12
0.01028966510497235, 3.336136397229847e-12
0.010294405236253783, 3.336845133542258e-12
0.010299147551167467, 3.3375539644150644e-12
0.010303892050719334, 3.3382628897909337e-12
0.010308638735915771, 3.3389719096124298e-12
0.01031338760776365, 3.339681023822009e-12
0.01031813866727029, 3.340390232362026e-12
0.010322891915443475, 3.3410995351747267e-12
0.010327647353291452, 3.3418089322022584e-12
0.010332404981822947, 3.342518423386657e-12
0.010337164802047136, 3.3432280086698595e-12
0.010341926814973664, 3.3439376879936914e-12
0.010346691021612635, 3.3446474612998757e-12
0.010351457422974638, 3.345357328530032e-12
0.010356226020070703, 3.346067289625671e-12
0.010360996813912338, 3.3467773445281967e-12
0.010365769805511522, 3.3474874931789132e-12
0.010370544995880693, 3.348197735519013e-12
0.010375322386032752, 3.3489080714895826e-12
0.010380101976981068, 3.349618501031604e-12
0.010384883769739492, 3.3503290240859555e-12
0.010389667765322323, 3.3510396405934015e-12
0.010394453964744334, 3.3517503504946067e-12
0.010399242369020761, 3.352461153730126e-12
0.010404032979167322, 3.353172050240406e-12
0.010408825796200191, 3.3538830399657894e-12
0.01041362082113601, 3.3545941228465097e-12
0.010418418054991885, 3.355305298822693e-12
0.01042321749878541, 3.3560165678343574e-12
0.010428019153534631, 3.356727929821417e-12
